generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,antagonistStrategies,topProtagonistStrategies,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistBirthGen,topProtagonistBirthGen,topAntagonistDelta,topProtagonistDelta,topAntagonistEquation,topProtagonistEquation,spec,runNumber
29,-0.94761691946668,0.3050494048074844,-0.797932154558459,0.554898773102325,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithMult,StrategyMutateNonTerminalR,StrategyAddTreeWithMult,28,28,137643,137643,((((((5)*(((5)-(7))*(5)))*((x)*(x)))*((9)*(1)))*(x))-(x)),((((5)+(3))*(((((0)/(0))/(5))/((x)*(5)))*(8)))*(((8)-(7))*((4)*(8)))),5*x*x*x,6
30,-0.953315677625503,0.28726095297434906,-0.8132784848540167,0.45949427556721467,StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyDivXD|StrategyReplaceBranchR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategySubXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,29,29,132187,132187,((((((6)+(3))*(x))*(((6)*((0)-(8)))*(x)))*(x))+(x)),(((((9)-((7)/(0)))-((8)*((2)/((4)/(2)))))*((1)+(6)))*((7)-(((4)*(7))+(8)))),5*x*x*x,6
31,-0.9724446806216903,0.28666986545654466,-0.870627845771442,0.5389448204887397,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddToLeafR,StrategyAddTreeWithDiv,30,30,192450.5,192450.5,((((((1)+(9))*(((4)+(8))*(6)))*(((x)*(8))-(x)))-((x)*(2)))*(x)),(((((7)+(7))-((((6)/(0))/((9)+(0)))*(x)))-(((3)*(3))-((x)*((8)+((0)-((1)*(3)))))))*((0)/(5))),5*x*x*x,6
32,-0.9480889751920959,0.2913754252701357,-0.7881779284180632,0.4924929465525857,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,30,31,2997914.7,2997914.7,((((((2)*(8))*(x))*(((((4)+((8)*(8)))+(9))-(3))*(x)))*(x))*(x)),((0)*(((((1)/(2))+(8))/(x))/(((1)*(1))-(1)))),5*x*x*x,6
33,-0.9412485565310563,0.22164822261984188,-0.8116067061064858,0.41395848462467083,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,32,32,150485.5,150485.5,(((((((x)*(5))*(x))*((x)*(x)))*((2)*(6)))+(x))-((x)*(1))),(((((5)+((9)/(5)))+((((7)*((x)*(8)))*((4)/(((1)/(0))-(0))))+((4)+(x))))*((7)*(8)))*(x)),5*x*x*x,6
34,-0.9457857997558878,0.2653169096096736,-0.8433118804217008,0.4666262080616952,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,33,32,131545,131545,(((((((5)+(1))+(3))*((6)*(8)))*(((x)*(8))*(x)))-(x))+((1)+(6))),((((((9)/(0))+(6))+((((6)/(4))-(9))*(((0)/(x))+((x)-(0)))))-(((x)*(x))-(((2)*(1))*(5))))*(x)),5*x*x*x,6
35,-0.9362927153106357,0.25615295168834784,-0.7471928565886466,0.45762486189455887,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,33,34,8819382,8819382,(((((5)*(x))*((((x)*((8)*(9)))*(9))*((7)+(2))))-((1)+(0)))*(x)),((((x)-(((4)/((3)*(x)))*((2)+(7))))+(((2)-((6)/(0)))*((9)+((x)/(3)))))*(x)),5*x*x*x,6
36,-0.9587475348591177,0.28868356957547125,-0.8505474869784184,0.5476316638052598,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithMult,StrategyMutateNonTerminalR,StrategyAddTreeWithMult,34,35,161825,161825,(((((((5)*(6))*((1)+(5)))*((x)*(x)))*((x)*(3)))-(x))-((1)*(7))),((((x)-(((x)*(6))+(((x)/(7))/((3)-(3)))))*((((2)*(0))*(3))*(2)))*(9)),5*x*x*x,6
37,-0.9318445603190006,0.2629699904170778,-0.8488320692483414,0.49522813805567434,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,36,36,454487,454487,((((((4)+(6))*(x))*((x)*((x)*(((1)*(7))-(5)))))*((x)*(9)))+(x)),((((5)*((x)-((3)/((5)/(6)))))*(((x)-((2)*(3)))+(((9)/(0))*((0)/(x)))))*(x)),5*x*x*x,6
38,-0.9452440909767409,0.24572258552730103,-0.8383719041294523,0.46437411656951405,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,37,37,198077,198077,(((((((x)*(8))*((x)*(6)))*(((0)+(3))*((4)*(9))))-(x))+(x))+(x)),(((((5)*(0))*((6)-(((4)/(0))-(2))))-(((0)/((7)/(2)))-((5)-(4))))*(x)),5*x*x*x,6
39,-0.9406938269553413,0.2406613798838822,-0.7002278293218622,0.447557070396072,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithMult,StrategyAddTreeWithMult,StrategyAddTreeWithMult,38,38,285543.5,285543.5,(((((((4)*((x)*(5)))*((2)*(9)))*((x)+((5)+(x))))-(x))*(x))-(x)),((((((6)-(7))/((5)/((3)*(1))))*((1)-((7)*(((2)*(0))+(1)))))-((2)/((x)-(x))))*(x)),5*x*x*x,6
40,-0.9427639366569431,0.27874753012068226,-0.7672814421474804,0.5020014999128539,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,39,39,879972.5,879972.5,((((((6)+(5))*((3)+(x)))*((x)-((7)*(8))))*((6)*(5)))*(x)),((((9)*(x))/((9)-((1)/((x)+(9)))))+((9)/(0))),5*x*x*x,6
41,-0.9267277100736928,0.3009064589063504,-0.8490127115544738,0.5178711970579553,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddToLeafR,StrategyAddTreeWithDiv,40,39,221236.5,221236.5,((((((3)*((x)*(5)))*(x))*(((7)+(3))*((5)*((6)*(9)))))-(x))/(x)),((5)+(((9)-(8))/(((7)*((5)/(0)))/((8)*(2))))),5*x*x*x,6
42,-0.9295623791422172,0.27747400575804904,-0.8104705810512822,0.43400655137350086,StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,41,41,341517,341517,(((((((((7)*(9))*(2))*(3))*(x))*(((x)*(3))*(x)))-(x))+(x))-(x)),(((((((1)*(5))/((9)/(1)))+(5))-(((x)/(0))+((5)+(7))))/((x)-((4)-(2))))*(((5)-(3))*(0))),5*x*x*x,6
43,-0.9250811674632541,0.2901303863618801,-0.8092552983309934,0.49353836955900565,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,42,41,48073426.5,48073426.5,((((((((x)-(0))*(((9)*(9))*(3)))*(x))*((x)*(x)))-(x))*(x))*(x)),(((((1)/(2))*(0))*(((6)-((5)/((0)-(8))))*(((7)*(9))-((7)*(1)))))*((2)/(0))),5*x*x*x,6
44,-0.9349186304221269,0.2814196009449575,-0.8573306996259886,0.5318944119398546,StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategySubXD,StrategyAddTreeWithDiv,43,43,134557.5,134557.5,(((((((x)+((9)*(5)))*(x))*((x)*(x)))-((6)/((1)*(6))))*(x))-(x)),((((x)*((7)*(9)))+(((2)/(2))-(((1)*(8))-(((8)*(5))/(8)))))*((0)/(0))),5*x*x*x,6
45,-0.9178210245606075,0.3038239100801078,-0.801052826697045,0.5753922908463294,StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,44,44,4786380.5,4786380.5,(((((((x)*((4)+(6)))*((9)*(3)))*((x)*((x)*(7))))-(x))*(x))-(x)),((((5)+((9)*(9)))/(((x)/(4))-((7)/(0))))*(7)),5*x*x*x,6
46,-0.9216820535191316,0.2998039820683068,-0.7419120514776725,0.4889148810498608,StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,45,45,227664.25,227664.25,(((((((7)/(6))*(((9)*(9))*(9)))*((x)*(7)))-(x))*(x))+(x)),((((((1)*(4))*(1))*((x)*(((0)*(2))/(((0)/(7))-((3)/(0))))))-((((0)/(9))-(1))-((8)*((5)-((4)*(3))))))*(x)),5*x*x*x,6
47,-0.9220455531566962,0.26463258646821963,-0.8039301577658075,0.4359202950043096,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyReplaceBranchR|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithMult,46,46,2761792,2761792,((((((5)*(x))*((x)*(((0)-((x)*(5)))*((x)*(5)))))+(x))*(x))-(x)),(((((7)*(8))-(2))/(((4)+((0)/(1)))/(0)))-(1)),5*x*x*x,6
48,-0.9027943983670281,0.28002842575010034,-0.760094279956404,0.5192630872307593,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,46,47,402726.5,402726.5,((((((5)*((x)+(0)))*(((5)*(6))*((3)+(x))))*((7)*(7)))-(x))-(x)),((((((3)*(8))*(x))+(((9)/(8))*(((3)*(4))*(((x)-(7))-(0)))))*(((8)*(5))-((0)+(((3)/(6))/(0)))))*(x)),5*x*x*x,6
49,-0.9378980507518765,0.2628851303581941,-0.809151154808925,0.5332073630572249,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddToLeafR,StrategyAddTreeWithDiv,48,48,451271.5,451271.5,(((((((x)*((9)+(5)))*((5)*(7)))*((x)*(x)))+(x))/(x))*((3)*(8))),((((7)-((7)/(9)))*(((x)-(((5)*(9))/(0)))*(((0)+(8))/((x)-(x)))))*(((8)-(2))/(1))),5*x*x*x,6
50,-0.9287040137263132,0.26045522799402765,-0.809151154808925,0.5088627891031444,StrategySubXD|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR,StrategyMultXD|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithDiv|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,49,49,451271.5,451271.5,((((x)*((9)+(5)))*((5)*((7)*(x))))*(((x)+(x))/((x)*((3)*(8))))),((((2)-((1)*(8)))+(((5)*(3))/((9)/(7))))*(((0)+(x))/((7)*((0)+((2)*(x)))))),5*x*x*x,6
1,-0.9225436777004902,0.14657834257581376,-0.42549596710145127,0.29475244221270497,StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyMultXD,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithSub,0,0,1958687.5,1958687.5,((((((9)*(6))*(x))*(((4)+(6))*(x)))*((4)*(3)))*(x)),(((((4)+((8)+((x)-(2))))+(((6)/(0))+(((9)*(4))-((5)-(5)))))/(x))+(x)),5*x*x*x,7
2,-0.849960121192842,0.06264159754523775,-0.37071970972592466,0.24268260753899912,StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyMultXD,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithSub,0,0,6663167.5,6663167.5,((((((6)*(9))*(x))*(((8)+(9))*((3)*(8))))*(x))*(x)),((((((2)-(6))+(1))*((8)+(1)))*(((8)-(3))*((((1)-((6)/(0)))-(0))/(x))))/(x)),5*x*x*x,7
3,-0.8951635882439992,0.07469261378635841,-0.15737305333766322,0.23970000087543486,StrategySubXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMultXD|StrategyMutateTerminalR|StrategyReplaceBranchXR,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithDiv|StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithDiv,2,2,4326355,4326355,(((((((7)*(7))*(x))*((x)*((x)*(4))))-(x))*(x))*(x)),((((((1)/(4))-(((4)*((8)*(4)))*(6)))+(((5)+(4))-((1)/(5))))+(((2)*((4)*((4)/(0))))-((0)*(((0)/(7))+(8)))))+(x)),5*x*x*x,7
4,-0.9379726051045401,0.13087990135495486,-0.7658447438900604,0.3438137818119268,StrategySubXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyAddToLeafR,StrategyMutateTerminalR|StrategyAddToLeafR|StrategySkipD|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddToLeafR,StrategyAddXD,3,3,834037.6,834037.6,(((((((x)/(x))*((7)*((7)+(x))))*((x)*(x)))-((6)-((9)-(8))))*(x))*((3)*(x))),((((((5)*((9)-(8)))*((1)*((((0)/((0)/(3)))-((0)*(2)))-(4))))-((2)+((x)+(8))))+(x))+(x)),5*x*x*x,7
5,-0.9353170752144168,0.051599221398289305,-0.6943803218734159,0.26664307264004233,StrategyAddTreeWithSub|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddToLeafR|StrategySubXD|StrategySkipD|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategyAddXD|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategySkipD,StrategyAddXD,3,4,159854.75,159854.75,((((((5)*(x))*((x)*((x)*((x)+(4)))))+((8)*(x)))-((x)/(2)))*(x)),((((((((2)-(8))/((8)*(1)))*(((7)/(0))*((x)*((3)-(x)))))*(x))/(x))+(x))+((4)-(x))),5*x*x*x,7
6,-0.9218708464393737,0.024978881072151498,-0.721053519136406,0.25844649301862327,StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategySkipD|StrategySkipD|StrategyAddTreeWithAdd|StrategySkipD|StrategySkipD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategySkipD|StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyAddTreeWithAdd,StrategySkipD,StrategyAddTreeWithAdd,5,5,150942,150942,(((((9)*((5)+(9)))*(x))*((x)*((x)*(4))))-(x)),(((((((0)*(x))*((2)*((4)/(((2)-(8))+(6)))))*(((9)+(7))*((8)-((8)-(x)))))*(x))*(x))+(x)),5*x*x*x,7
7,-0.9014074246358392,-0.008350949239510042,-0.576244187264388,0.2951240410613455,StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategySubXD|StrategyMutateTerminalR|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategySkipD|StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,StrategyMutateTerminalR,6,6,344602.5,344602.5,((((((x)+(8))*(((6)*((3)/(1)))-(0)))*((x)*((9)*((7)/(2)))))-(x))*(x)),((((((x)*(8))/((0)*((9)-((9)-(x)))))+(6))*((1)*(2)))+(x)),5*x*x*x,7
8,-0.9036265318187631,-0.028360679429361203,-0.7047116847086434,0.19064757204075386,StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategySubXD|StrategyMutateTerminalR|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyDivXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,StrategyAddTreeWithSub,6,7,172902.6,172902.6,(((((((8)+(0))/(1))*((0)+((9)*(x))))*((((4)/(x))-(x))*(x)))-(x))*(x)),(((((x)*((x)+(x)))+((x)-((4)-(5))))+(x))*(x)),5*x*x*x,7
